Date,Open,High,Low,Close,Adj Close,Volume
2015-08-26,75.730003,79.910004,75.459999,76.870003,61.169987,12927300
2015-09-02,77.629997,79.320000,76.669998,78.989998,62.857002,7164100
2015-09-09,79.779999,79.820000,77.639999,79.230003,63.047970,7520400
2015-09-16,79.349998,80.919998,76.690002,77.190002,61.424618,9010700
2015-09-23,77.190002,77.680000,75.050003,75.510002,60.493614,11403200
2015-09-30,76.339996,79.709999,75.650002,79.339996,63.561962,9266700
2015-10-07,79.790001,81.089996,79.309998,80.230003,64.274963,5031700
2015-10-14,80.150002,81.470001,79.680000,81.239998,65.084106,5304500
2015-10-21,81.349998,83.059998,80.650002,82.349998,65.973358,5069900
2015-10-28,82.459999,84.150002,82.279999,83.860001,67.183083,5201200
2015-11-04,84.040001,84.059998,82.360001,82.980003,66.478065,4351700
2015-11-11,83.190002,83.190002,80.750000,81.980003,65.676918,5742900
2015-11-18,82.150002,83.629997,82.150002,83.250000,66.694420,5545700
2015-11-25,83.209999,83.989998,83.000000,83.959999,67.263184,3436900
2015-12-02,83.959999,84.019997,81.589996,82.080002,65.757057,7595000
2015-12-09,81.879997,82.980003,79.739998,81.900002,65.612862,11135900
2015-12-16,82.470001,83.239998,79.889999,81.379997,65.196259,11962000
2015-12-23,81.919998,83.000000,81.629997,82.870003,66.878647,4838600
2015-12-30,82.760002,82.800003,79.540001,80.790001,65.200020,7765800
2016-01-06,79.589996,80.089996,76.000000,77.279999,62.367329,10636100
2016-01-13,77.699997,77.910004,74.330002,75.250000,60.729065,10949400
2016-01-20,74.059998,75.849998,72.480003,75.720001,61.108364,15690900
2016-01-27,75.529999,77.839996,74.900002,75.980003,61.318214,8933800
2016-02-03,76.449997,77.330002,74.260002,75.089996,60.599930,16928600
2016-02-10,75.470001,76.500000,73.010002,76.480003,61.721729,8550900
2016-02-17,77.029999,78.500000,76.830002,77.430000,62.488388,7564000
2016-02-24,76.690002,79.449997,76.180000,79.430000,64.102440,5704300
2016-03-02,79.290001,81.250000,79.169998,80.160004,64.691566,8299900
2016-03-09,80.629997,81.930000,79.800003,81.449997,65.732635,5588000
2016-03-16,81.250000,83.080002,81.180000,82.290001,66.410568,8612100
2016-03-23,82.190002,82.220001,81.050003,82.220001,66.785934,3831900
2016-03-30,82.650002,82.870003,81.500000,81.629997,66.306686,4545200
2016-04-06,81.639999,82.559998,81.029999,82.430000,66.956520,3620500
2016-04-13,82.900002,84.589996,82.739998,84.550003,68.678574,3971700
2016-04-20,84.570000,85.029999,83.660004,84.419998,68.572968,4503500
2016-04-27,84.449997,85.099998,82.980003,83.330002,67.687553,4369000
2016-05-04,82.889999,83.860001,82.290001,83.849998,68.109940,5448100
2016-05-11,83.680000,83.959999,82.360001,82.639999,67.127106,4728700
2016-05-18,82.470001,83.839996,81.860001,83.650002,67.947479,11557900
2016-05-25,83.959999,84.930000,83.959999,84.529999,68.662315,2422300
2016-06-01,84.220001,85.750000,84.040001,85.510002,69.458344,3855500
2016-06-08,85.570000,85.860001,82.970001,83.410004,67.752556,3647000
2016-06-15,83.580002,84.750000,82.480003,84.389999,68.944847,4397000
2016-06-22,84.459999,85.489998,80.430000,82.150002,67.114815,8209000
2016-06-29,82.830002,85.230003,82.769997,84.239998,68.822319,5003400
2016-07-06,83.949997,86.980003,83.599998,86.809998,70.921921,4054200
2016-07-13,86.949997,87.790001,86.639999,87.449997,71.444809,5081000
2016-07-20,87.739998,87.910004,87.290001,87.660004,71.616356,3069900
2016-07-27,87.660004,87.699997,86.190002,86.550003,70.709549,3987800
2016-08-03,86.529999,88.070000,86.400002,87.860001,71.779778,3453100
2016-08-10,87.889999,88.320000,87.410004,87.779999,71.714424,3983000
2016-08-17,87.720001,88.440002,87.430000,88.150002,72.016724,3199000
2016-08-24,88.120003,88.410004,87.250000,88.160004,72.024879,3473000
2016-08-31,88.040001,88.480003,87.300003,88.449997,72.261795,3784200
2016-09-07,88.370003,88.599998,85.339996,85.610001,69.941574,5983900
2016-09-14,85.589996,86.400002,85.070000,85.750000,70.504929,6012200
2016-09-21,86.019997,87.360001,85.750000,86.459999,71.088722,5488400
2016-09-28,86.629997,87.309998,86.010002,86.290001,70.948914,6140600
2016-10-05,86.540001,87.300003,85.669998,86.010002,70.718704,4664500
2016-10-12,86.080002,86.480003,85.010002,86.070000,70.768059,5408600
2016-10-19,86.139999,86.500000,85.589996,86.180000,70.858513,4300000
2016-10-26,85.919998,86.720001,84.980003,85.540001,70.332283,5819500
2016-11-02,85.349998,87.070000,84.580002,86.779999,71.351830,6893200
2016-11-09,86.250000,90.269997,86.250000,90.260002,74.213158,12540800
2016-11-16,89.989998,90.910004,89.570000,90.830002,74.681786,5418700
2016-11-23,90.660004,91.410004,90.540001,91.010002,74.829803,4487300
2016-11-30,91.529999,92.250000,91.209999,92.230003,75.832901,5766300
2016-12-07,92.209999,94.930000,92.099998,94.730003,77.888443,7294700
2016-12-14,94.540001,94.910004,93.610001,94.760002,77.913101,10914800
