Date,Open,High,Low,Close,Adj Close,Volume
2015-10-21,2.056000,2.097000,2.003000,2.028000,2.028000,0
2015-10-28,2.035000,2.225000,2.032000,2.220000,2.220000,0
2015-11-04,2.209000,2.377000,2.198000,2.322000,2.322000,0
2015-11-11,2.338000,2.342000,2.243000,2.261000,2.261000,0
2015-11-18,2.285000,2.299000,2.206000,2.243000,2.243000,0
2015-11-25,2.232000,2.248000,2.145000,2.155000,2.155000,0
2015-12-02,2.173000,2.356000,2.168000,2.238000,2.238000,0
2015-12-09,2.248000,2.289000,2.132000,2.268000,2.268000,0
2015-12-16,2.284000,2.332000,2.172000,2.239000,2.239000,0
2015-12-23,2.252000,2.316000,2.213000,2.307000,2.307000,0
2015-12-30,2.310000,2.325000,2.200000,2.248000,2.248000,0
2016-01-06,2.191000,2.214000,2.082000,2.102000,2.102000,0
2016-01-13,2.128000,2.135000,1.988000,2.035000,2.035000,0
2016-01-20,1.969000,2.089000,1.939000,1.994000,1.994000,0
2016-01-27,2.019000,2.052000,1.862000,1.864000,1.864000,0
2016-02-03,1.872000,1.896000,1.699000,1.729000,1.729000,0
2016-02-10,1.762000,1.797000,1.567000,1.778000,1.778000,0
2016-02-17,1.804000,1.847000,1.726000,1.745000,1.745000,0
2016-02-24,1.705000,1.837000,1.649000,1.834000,1.834000,0
2016-03-02,1.851000,1.918000,1.804000,1.832000,1.832000,0
2016-03-09,1.881000,1.986000,1.857000,1.959000,1.959000,0
2016-03-16,1.961000,2.002000,1.864000,1.935000,1.935000,0
2016-03-23,1.935000,1.935000,1.812000,1.814000,1.814000,0
2016-03-30,1.826000,1.860000,1.717000,1.727000,1.727000,0
2016-04-06,1.739000,1.783000,1.685000,1.781000,1.781000,0
2016-04-13,1.792000,1.806000,1.740000,1.783000,1.783000,0
2016-04-20,1.778000,1.941000,1.766000,1.931000,1.931000,0
2016-04-27,1.909000,1.917000,1.782000,1.800000,1.800000,0
2016-05-04,1.779000,1.818000,1.705000,1.760000,1.760000,0
2016-05-11,1.765000,1.774000,1.705000,1.759000,1.759000,0
2016-05-18,1.781000,1.882000,1.779000,1.859000,1.859000,0
2016-05-25,1.873000,1.890000,1.821000,1.834000,1.834000,0
2016-06-01,1.830000,1.849000,1.699000,1.713000,1.713000,0
2016-06-08,1.716000,1.716000,1.574000,1.611000,1.611000,0
2016-06-15,1.630000,1.706000,1.518000,1.697000,1.697000,0
2016-06-22,1.703000,1.748000,1.450000,1.461000,1.461000,0
2016-06-29,1.465000,1.512000,1.357000,1.367000,1.367000,0
2016-07-06,1.336000,1.531000,1.336000,1.513000,1.513000,0
2016-07-13,1.476000,1.604000,1.459000,1.558000,1.558000,0
2016-07-20,1.568000,1.628000,1.544000,1.563000,1.563000,0
2016-07-27,1.570000,1.571000,1.458000,1.537000,1.537000,0
2016-08-03,1.547000,1.616000,1.484000,1.545000,1.545000,0
2016-08-10,1.532000,1.587000,1.480000,1.576000,1.576000,0
2016-08-17,1.581000,1.592000,1.525000,1.553000,1.553000,0
2016-08-24,1.549000,1.635000,1.531000,1.570000,1.570000,0
2016-08-31,1.575000,1.621000,1.534000,1.543000,1.543000,0
2016-09-07,1.534000,1.752000,1.519000,1.734000,1.734000,0
2016-09-14,1.712000,1.734000,1.665000,1.688000,1.688000,0
2016-09-21,1.684000,1.724000,1.546000,1.556000,1.556000,0
2016-09-28,1.572000,1.686000,1.543000,1.683000,1.683000,0
2016-10-05,1.686000,1.781000,1.680000,1.759000,1.759000,0
2016-10-12,1.799000,1.801000,1.729000,1.749000,1.749000,0
2016-10-19,1.756000,1.779000,1.724000,1.758000,1.758000,0
2016-10-26,1.781000,1.879000,1.774000,1.820000,1.820000,0
2016-11-02,1.799000,1.874000,1.771000,1.862000,1.862000,0
2016-11-09,1.957000,2.270000,1.928000,2.238000,2.238000,0
2016-11-16,2.279000,2.355000,2.205000,2.321000,2.321000,0
2016-11-23,2.321000,2.417000,2.300000,2.302000,2.302000,0
2016-11-30,2.359000,2.492000,2.354000,2.396000,2.396000,0
2016-12-07,2.371000,2.512000,2.346000,2.481000,2.481000,0
2016-12-14,2.444000,2.621000,2.424000,2.568000,2.568000,0
2016-12-21,2.566000,2.576000,2.526000,2.563000,2.563000,0
2016-12-28,2.560000,2.563000,2.432000,2.450000,2.450000,0
2017-01-04,2.456000,2.474000,2.339000,2.379000,2.379000,0
2017-01-11,2.372000,2.431000,2.309000,2.327000,2.327000,0
2017-01-18,2.362000,2.513000,2.358000,2.471000,2.471000,0
2017-01-25,2.482000,2.555000,2.433000,2.451000,2.451000,0
2017-02-01,2.487000,2.516000,2.367000,2.389000,2.389000,0
2017-02-08,2.366000,2.502000,2.325000,2.470000,2.470000,0
2017-02-15,2.484000,2.524000,2.400000,2.427000,2.427000,0
2017-02-22,2.408000,2.454000,2.314000,2.358000,2.358000,0
2017-03-01,2.435000,2.520000,2.435000,2.511000,2.511000,0
2017-03-08,2.567000,2.615000,2.545000,2.595000,2.595000,0
2017-03-15,2.577000,2.591000,2.421000,2.436000,2.436000,0
2017-03-22,2.419000,2.437000,2.348000,2.409000,2.409000,0
2017-03-29,2.403000,2.427000,2.321000,2.350000,2.350000,0
2017-04-05,2.377000,2.391000,2.271000,2.298000,2.298000,0
2017-04-12,2.293000,2.305000,2.177000,2.179000,2.179000,0
2017-04-19,2.209000,2.334000,2.200000,2.327000,2.327000,0
2017-04-26,2.340000,2.350000,2.280000,2.296000,2.296000,0
2017-05-03,2.279000,2.416000,2.279000,2.407000,2.407000,0
2017-05-10,2.381000,2.423000,2.308000,2.329000,2.329000,0
2017-05-17,2.287000,2.289000,2.191000,2.285000,2.285000,0
2017-05-24,2.276000,2.297000,2.213000,2.217000,2.217000,0
2017-05-31,2.220000,2.239000,2.133000,2.147000,2.147000,0
2017-06-07,2.154000,2.229000,2.145000,2.207000,2.207000,0
2017-06-14,2.200000,2.202000,2.103000,2.153000,2.153000,0
2017-06-21,2.167000,2.216000,2.121000,2.198000,2.198000,0
2017-06-28,2.209000,2.353000,2.205000,2.346000,2.346000,0
2017-07-05,2.336000,2.396000,2.323000,2.362000,2.362000,0
2017-07-12,2.352000,2.366000,2.259000,2.263000,2.263000,0
2017-07-19,2.271000,2.328000,2.225000,2.326000,2.326000,0
2017-07-26,2.328000,2.337000,2.251000,2.251000,2.251000,0
2017-08-02,2.271000,2.291000,2.228000,2.283000,2.283000,0
2017-08-09,2.225000,2.283000,2.182000,2.266000,2.266000,0
2017-08-16,2.280000,2.282000,2.163000,2.215000,2.215000,0
2017-08-23,2.196000,2.203000,2.091000,2.136000,2.136000,0
2017-08-30,2.143000,2.167000,2.067000,2.070000,2.070000,0
2017-09-06,2.075000,2.180000,2.034000,2.171000,2.171000,0
2017-09-13,2.167000,2.245000,2.160000,2.243000,2.243000,0
2017-09-20,2.232000,2.289000,2.215000,2.229000,2.229000,0
2017-09-27,2.287000,2.361000,2.287000,2.334000,2.334000,0
2017-10-04,2.309000,2.402000,2.309000,2.345000,2.345000,0
2017-10-11,2.346000,2.352000,2.273000,2.298000,2.298000,0
2017-10-18,2.332000,2.414000,2.298000,2.406000,2.406000,0
2017-10-25,2.450000,2.475000,2.369000,2.376000,2.376000,0
2017-11-01,2.398000,2.401000,2.304000,2.307000,2.307000,0
2017-11-08,2.315000,2.407000,2.306000,2.381000,2.381000,0
2017-11-15,2.335000,2.374000,2.319000,2.363000,2.363000,0
2017-11-22,2.368000,2.372000,2.310000,2.338000,2.338000,0
2017-11-29,2.363000,2.437000,2.315000,2.356000,2.356000,0
2017-12-06,2.333000,2.421000,2.314000,2.403000,2.403000,0
2017-12-13,2.426000,2.472000,2.344000,2.463000,2.463000,0
2017-12-20,2.483000,2.499000,2.459000,2.467000,2.467000,0
2017-12-27,2.467000,2.480000,2.405000,2.465000,2.465000,0
2018-01-03,2.451000,2.546000,2.436000,2.546000,2.546000,0
2018-01-10,2.584000,2.595000,2.526000,2.544000,2.544000,0
2018-01-17,2.561000,2.665000,2.541000,2.624000,2.624000,0
2018-01-24,2.652000,2.733000,2.619000,2.726000,2.726000,0
2018-01-31,2.713000,2.862000,2.698000,2.768000,2.768000,0
2018-02-07,2.787000,2.884000,2.772000,2.840000,2.840000,0
2018-02-14,2.819000,2.926000,2.817000,2.893000,2.893000,0
2018-02-21,2.884000,2.943000,2.831000,2.908000,2.908000,0
2018-02-28,2.881000,2.897000,2.795000,2.877000,2.877000,0
2018-03-07,2.864000,2.914000,2.830000,2.848000,2.848000,0
2018-03-14,2.850000,2.889000,2.801000,2.879000,2.879000,0
2018-03-21,2.903000,2.936000,2.786000,2.786000,2.786000,0
2018-03-28,2.772000,2.790000,2.717000,2.784000,2.784000,0
2018-04-04,2.757000,2.834000,2.748000,2.797000,2.797000,0
2018-04-11,2.777000,2.865000,2.755000,2.814000,2.814000,0
2018-04-18,2.840000,3.003000,2.832000,2.983000,2.983000,0
2018-04-25,3.032000,3.035000,2.935000,2.976000,2.976000,0
2018-05-02,2.987000,2.989000,2.911000,2.969000,2.969000,0
2018-05-09,3.002000,3.095000,2.951000,3.080000,3.080000,0
2018-05-16,3.061000,3.115000,3.058000,3.065000,3.065000,0
2018-05-23,3.008000,3.028000,2.759000,2.768000,2.768000,0
2018-05-30,2.866000,2.941000,2.821000,2.919000,2.919000,0
2018-06-06,2.955000,2.992000,2.884000,2.957000,2.957000,0
2018-06-13,2.957000,3.009000,2.868000,2.893000,2.893000,0
2018-06-20,2.900000,2.930000,2.866000,2.880000,2.880000,0
2018-06-27,2.866000,2.882000,2.824000,2.838000,2.838000,0
2018-07-04,2.858000,2.875000,2.811000,2.873000,2.873000,0
2018-07-11,2.844000,2.877000,2.827000,2.864000,2.864000,0
2018-07-18,2.851000,2.973000,2.834000,2.949000,2.949000,0
2018-07-25,2.939000,2.990000,2.928000,2.964000,2.964000,0
2018-08-01,2.992000,3.016000,2.925000,2.973000,2.973000,0
2018-08-08,2.977000,2.986000,2.853000,2.895000,2.895000,0
2018-08-15,2.870000,2.893000,2.821000,2.844000,2.844000,0
2018-08-22,2.819000,2.886000,2.808000,2.884000,2.884000,0
2018-08-29,2.873000,2.906000,2.831000,2.902000,2.902000,0
2018-09-05,2.888000,2.981000,2.871000,2.977000,2.977000,0
2018-09-12,2.966000,3.048000,2.944000,3.048000,3.048000,0
2018-09-19,3.044000,3.110000,3.044000,3.102000,3.102000,0
2018-09-26,3.085000,3.091000,3.030000,3.056000,3.056000,0
2018-10-03,3.086000,3.248000,3.080000,3.208000,3.208000,0
2018-10-10,3.227000,3.242000,3.127000,3.156000,3.156000,0
2018-10-17,3.158000,3.215000,3.111000,3.166000,3.166000,0
2018-10-24,3.145000,3.147000,3.059000,3.110000,3.110000,0
2018-10-31,3.149000,3.224000,3.134000,3.214000,3.214000,0
2018-11-07,3.200000,3.239000,3.143000,3.145000,3.145000,0
2018-11-14,3.147000,3.165000,3.036000,3.048000,3.048000,0
2018-11-21,3.077000,3.085000,3.032000,3.055000,3.055000,0
2018-11-28,3.066000,3.075000,2.885000,2.924000,2.924000,0
2018-12-05,2.888000,2.910000,2.825000,2.879000,2.879000,0
2018-12-12,2.893000,2.919000,2.819000,2.825000,2.825000,0
2018-12-19,2.817000,2.861000,2.749000,2.749000,2.749000,0
2018-12-26,2.751000,2.797000,2.679000,2.686000,2.686000,0
2019-01-02,2.652000,2.717000,2.554000,2.716000,2.716000,0
2019-01-09,2.748000,2.748000,2.672000,2.711000,2.711000,0
2019-01-16,2.734000,2.799000,2.707000,2.730000,2.730000,0
2019-01-23,2.773000,2.779000,2.701000,2.712000,2.712000,0
2019-01-30,2.729000,2.735000,2.626000,2.702000,2.702000,0
2019-02-06,2.691000,2.704000,2.625000,2.684000,2.684000,0
2019-02-13,2.688000,2.715000,2.636000,2.647000,2.647000,0
2019-02-20,2.634000,2.697000,2.632000,2.636000,2.636000,0
2019-02-27,2.632000,2.759000,2.632000,2.722000,2.722000,0
2019-03-06,2.711000,2.719000,2.600000,2.605000,2.605000,0
2019-03-13,2.621000,2.645000,2.580000,2.614000,2.614000,0
2019-03-20,2.600000,2.600000,2.377000,2.414000,2.414000,0
2019-03-27,2.379000,2.499000,2.356000,2.481000,2.481000,0
2019-04-03,2.515000,2.544000,2.485000,2.499000,2.499000,0
2019-04-10,2.502000,2.596000,2.463000,2.592000,2.592000,0
2019-04-17,2.599000,2.614000,2.549000,2.570000,2.570000,0
2019-04-24,2.536000,2.550000,2.495000,2.509000,2.509000,0
2019-05-01,2.504000,2.576000,2.446000,2.448000,2.448000,0
2019-05-08,2.439000,2.487000,2.389000,2.419000,2.419000,0
2019-05-15,2.370000,2.441000,2.361000,2.426000,2.426000,0
2019-05-22,2.412000,2.414000,2.264000,2.268000,2.268000,0
2019-05-29,2.231000,2.276000,2.081000,2.119000,2.119000,0
2019-06-05,2.097000,2.174000,2.053000,2.140000,2.140000,0
2019-06-12,2.122000,2.143000,2.029000,2.060000,2.060000,0
2019-06-19,2.084000,2.099000,1.975000,1.994000,1.994000,0
2019-06-26,2.016000,2.049000,1.974000,1.976000,1.976000,0
2019-07-03,1.955000,2.068000,1.943000,2.054000,2.054000,0
2019-07-10,2.101000,2.148000,2.041000,2.122000,2.122000,0
2019-07-17,2.092000,2.097000,2.027000,2.074000,2.074000,0
2019-07-24,2.052000,2.100000,2.012000,2.061000,2.061000,0
2019-07-31,2.051000,2.072000,1.729000,1.739000,1.739000,0
2019-08-07,1.630000,1.793000,1.595000,1.680000,1.680000,0
2019-08-14,1.601000,1.618000,1.475000,1.561000,1.561000,0
2019-08-21,1.586000,1.623000,1.471000,1.490000,1.490000,0
2019-08-28,1.458000,1.535000,1.429000,1.466000,1.466000,0
2019-09-04,1.493000,1.704000,1.451000,1.702000,1.702000,0
2019-09-11,1.730000,1.903000,1.668000,1.812000,1.812000,0
2019-09-18,1.775000,1.805000,1.635000,1.635000,1.635000,0
2019-09-25,1.654000,1.755000,1.613000,1.644000,1.644000,0
2019-10-02,1.634000,1.644000,1.510000,1.537000,1.537000,0
2019-10-09,1.558000,1.776000,1.546000,1.771000,1.771000,0
2019-10-16,1.740000,1.805000,1.729000,1.768000,1.768000,0
2019-10-23,1.731000,1.860000,1.731000,1.835000,1.835000,0
2019-10-30,1.826000,1.873000,1.670000,1.866000,1.866000,0
2019-11-06,1.837000,1.971000,1.807000,1.909000,1.909000,0
2019-11-13,1.888000,1.891000,1.777000,1.786000,1.786000,0
2019-11-20,1.747000,1.793000,1.730000,1.740000,1.740000,0
2019-11-27,1.750000,1.854000,1.693000,1.709000,1.709000,0
2019-12-04,1.733000,1.864000,1.733000,1.833000,1.833000,0
2019-12-11,1.830000,1.924000,1.778000,1.889000,1.889000,0
2019-12-18,1.891000,1.949000,1.884000,1.910000,1.910000,0
2019-12-25,1.912000,1.940000,1.870000,1.919000,1.919000,0
2020-01-01,1.903000,1.903000,1.766000,1.827000,1.827000,0
2020-01-08,1.823000,1.900000,1.802000,1.818000,1.818000,0
2020-01-15,1.795000,1.850000,1.766000,1.769000,1.769000,0
2020-01-22,1.785000,1.785000,1.605000,1.641000,1.641000,0
2020-01-29,1.637000,1.637000,1.512000,1.603000,1.603000,0
2020-02-05,1.653000,1.668000,1.544000,1.590000,1.590000,0
2020-02-12,1.625000,1.639000,1.541000,1.556000,1.556000,0
2020-02-19,1.563000,1.587000,1.307000,1.330000,1.330000,0
2020-02-26,1.369000,1.381000,0.908000,1.010000,1.010000,0
2020-03-04,0.992000,1.015000,0.398000,0.748000,0.748000,0
2020-03-11,0.707000,0.997000,0.638000,0.997000,0.997000,0
2020-03-18,1.082000,1.266000,0.715000,0.816000,0.816000,0
2020-03-25,0.845000,0.861000,0.599000,0.698000,0.698000,0
2020-04-01,0.610000,0.784000,0.568000,0.736000,0.736000,0
2020-04-08,0.763000,0.773000,0.713000,0.752000,0.752000,0
2020-04-15,0.687000,0.688000,0.543000,0.571000,0.571000,0
2020-04-22,0.583000,0.662000,0.581000,0.610000,0.610000,0
2020-04-29,0.594000,0.673000,0.581000,0.657000,0.657000,0
2020-05-06,0.682000,0.743000,0.622000,0.678000,0.678000,0
2020-05-13,0.664000,0.745000,0.590000,0.711000,0.711000,0
2020-05-20,0.703000,0.721000,0.648000,0.698000,0.698000,0
2020-05-27,0.723000,0.723000,0.648000,0.680000,0.680000,0
2020-06-03,0.708000,0.957000,0.705000,0.829000,0.829000,0
2020-06-10,0.807000,0.812000,0.651000,0.756000,0.756000,0
2020-06-17,0.756000,0.763000,0.674000,0.709000,0.709000,0
2020-06-24,0.730000,0.730000,0.619000,0.653000,0.653000,0
2020-07-01,0.681000,0.724000,0.640000,0.650000,0.650000,0
2020-07-08,0.655000,0.674000,0.573000,0.615000,0.615000,0
2020-07-15,0.650000,0.658000,0.594000,0.607000,0.607000,0
2020-07-22,0.591000,0.610000,0.574000,0.581000,0.581000,0
2020-07-29,0.584000,0.595000,0.510000,0.515000,0.515000,0
2020-08-05,0.530000,0.661000,0.504000,0.658000,0.658000,0
2020-08-12,0.675000,0.727000,0.655000,0.669000,0.669000,0
2020-08-19,0.656000,0.716000,0.622000,0.682000,0.682000,0
